DIN/PIN,"Plan","Rec Eff Date","Rec End Date","Ben Grp List","LCA Ind","Pay Gen Ind","Brand Nm","Manuf","Generic Nm","Dosage Form","Trial Flg","Max Price","LCA Price","RDP Cat","RDP Sub Cat","RDP Price","RDP Excl Plans","Can Fed Reg Cd","Pcare Plan Desc","Max Days Supply","Qty Limit","Formulary List Date","Ltd Use Flag","Max Daily Qty","Max Period Qty","Max Period Qty Days","Max Annual Qty","BGTS Cat Cd","BGTS Cat Desc","BGTS Max Annual Qty"	
00002925,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.25mg","000000","ERGONOVINE MALEATE 0.25 MG/ML HH","AMPUL","N", 0001.5897, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002925,"W",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.25mg","000000","ERGONOVINE MALEATE 0.25 MG/ML HH","AMPUL","N", 0001.5897, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"B",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"B",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"B",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"B",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"C",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"C",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"C",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"C",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"F",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"F",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"F",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"F",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","At Home Program", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"I",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"I",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"I",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"I",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","Fair PharmaCare", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"W",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"W",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002933,"W",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Ergometrine Inj 0.5mg","000000","ERGONOVINE MALEATE 0.5 MG/ML HH","AMPUL","N", 0000.0000, 0000.0000,"","",,"","P","First Nations Health Benefits", 100, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002974,"NB",20020211,20230228,"","","N","Pms-Cocaine Powder 5gm","003550","COCAINE HCL 100 % PC","CRYSTALS","N", 0000.0000, 0000.0000,"","",,"","N","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00002974,"NB",20230301,40001230,"","","N","Pms-Cocaine Powder 5gm","003550","COCAINE HCL 100 % PC","CRYSTALS","N", 0000.0000, 0000.0000,"","",,"","N","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003033,"NB",19951006,40001230,"","","N","Calcium Gluconate 2.5% Gel","003550","CALCIUM GLUCONATE 2.5 % JG","GEL (GRAM)","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"B",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"B",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"B",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"B",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"C",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"C",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"C",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"C",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"F",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"F",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"F",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"F",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"I",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"I",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"I",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"I",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"W",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"W",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003093,"W",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Solution 100000iu/Ml","000000","ERGOCALCIFEROL (VITAMIN D2) 100000/ML SL","LIQUID","N", 0000.2951, 0000.0000,"","",,"","P","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"B",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"B",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"B",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"B",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"C",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"C",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"C",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"C",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"F",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"F",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"F",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"F",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"I",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"I",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"I",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"I",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"W",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"W",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003107,"W",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Radiostol Forte 300000iu","000000","ERGOCALCIFEROL (VITAMIN D2) 300000/ML SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003131,"NB",20180824,40001230,"","","N","Entacyl Susp 0.6gm/5ml","000000","PIPERAZINE ADIPATE 600 MG/5ML SC","ORAL SUSP","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003158,"NB",20000928,40001230,"","","N","Dilosyn Syrup 4mg/5ml","000000","METHDILAZINE HCL 4 MG/5 ML ST","SYRUP","N", 0000.0000, 0000.0000,"","",,"","O","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003212,"B",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Carbachol Tab 2mg","000000","CARBACHOL 2 MG TA","TABLET","N", 0000.4120, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003212,"B",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Carbachol Tab 2mg","000000","CARBACHOL 2 MG TA","TABLET","N", 0000.4120, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003212,"B",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Carbachol Tab 2mg","000000","CARBACHOL 2 MG TA","TABLET","N", 0000.4120, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003212,"B",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Carbachol Tab 2mg","000000","CARBACHOL 2 MG TA","TABLET","N", 0000.4120, 0000.0000,"","",,"","P","Licensed Residential Care Facilities", 100, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00003212,"C",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Carbachol Tab 2mg","000000","CARBACHOL 2 MG TA","TABLET","N", 0000.4120, 0000.0000,"","",,"","P","Income Assistance", 100, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
